"time","adder.y","source1.y","source2.y"
2.8109,0.649491,0.324698,0.324698
2.811,0.649302,0.324604,0.324604
2.8111,0.649113,0.324509,0.324509
2.8112,0.648924,0.324414,0.324414
2.8113,0.648734,0.32432,0.32432
2.8114,0.648545,0.324225,0.324225
2.8115,0.648356,0.324131,0.324131
2.8116,0.648167,0.324036,0.324036
2.8117,0.647978,0.323941,0.323941
2.8118,0.647788,0.323847,0.323847
2.8119,0.647599,0.323752,0.323752
2.812,0.64741,0.323658,0.323658
2.8121,0.647221,0.323563,0.323563
2.8122,0.647031,0.323468,0.323468
2.8123,0.646842,0.323374,0.323374
2.8124,0.646653,0.323279,0.323279
2.8125,0.646464,0.323185,0.323185
2.8126,0.646274,0.32309,0.32309
2.8127,0.646085,0.322995,0.322995
2.8128,0.645896,0.322901,0.322901
2.8129,0.645707,0.322806,0.322806
2.813,0.645517,0.322711,0.322711
2.8131,0.645328,0.322617,0.322617
2.8132,0.645139,0.322522,0.322522
2.8133,0.644949,0.322427,0.322427
2.8134,0.64476,0.322333,0.322333
2.8135,0.644571,0.322238,0.322238
2.8136,0.644381,0.322143,0.322143
2.8137,0.644192,0.322049,0.322049
2.8138,0.644003,0.321954,0.321954
2.8139,0.643813,0.321859,0.321859
2.814,0.643624,0.321765,0.321765
2.8141,0.643435,0.32167,0.32167
2.8142,0.643245,0.321575,0.321575
2.8143,0.643056,0.321481,0.321481
2.8144,0.642866,0.321386,0.321386
2.8145,0.642677,0.321291,0.321291
2.8146,0.642488,0.321196,0.321196
2.8147,0.642298,0.321102,0.321102
2.8148,0.642109,0.321007,0.321007
2.8149,0.641919,0.320912,0.320912
2.815,0.64173,0.320818,0.320818
2.8151,0.641541,0.320723,0.320723
2.8152,0.641351,0.320628,0.320628
2.8153,0.641162,0.320534,0.320534
2.8154,0.640972,0.320439,0.320439
2.8155,0.640783,0.320344,0.320344
2.8156,0.640593,0.320249,0.320249
2.8157,0.640404,0.320155,0.320155
2.8158,0.640214,0.32006,0.32006
2.8159,0.640025,0.319965,0.319965
2.816,0.639835,0.31987,0.31987
2.8161,0.639646,0.319776,0.319776
2.8162,0.639456,0.319681,0.319681
2.8163,0.639267,0.319586,0.319586
2.8164,0.639077,0.319491,0.319491
2.8165,0.638888,0.319397,0.319397
2.8166,0.638698,0.319302,0.319302
2.8167,0.638509,0.319207,0.319207
2.8168,0.638319,0.319112,0.319112
2.8169,0.63813,0.319018,0.319018
2.817,0.63794,0.318923,0.318923
2.8171,0.637751,0.318828,0.318828
2.8172,0.637561,0.318733,0.318733
2.8173,0.637372,0.318638,0.318638
2.8174,0.637182,0.318544,0.318544
2.8175,0.636992,0.318449,0.318449
2.8176,0.636803,0.318354,0.318354
2.8177,0.636613,0.318259,0.318259
2.8178,0.636424,0.318164,0.318164
2.8179,0.636234,0.31807,0.31807
2.818,0.636044,0.317975,0.317975
2.8181,0.635855,0.31788,0.31788
2.8182,0.635665,0.317785,0.317785
2.8183,0.635476,0.31769,0.31769
2.8184,0.635286,0.317596,0.317596
2.8185,0.635096,0.317501,0.317501
2.8186,0.634907,0.317406,0.317406
2.8187,0.634717,0.317311,0.317311
2.8188,0.634527,0.317216,0.317216
2.8189,0.634338,0.317121,0.317121
2.819,0.634148,0.317027,0.317027
2.8191,0.633958,0.316932,0.316932
2.8192,0.633769,0.316837,0.316837
2.8193,0.633579,0.316742,0.316742
2.8194,0.633389,0.316647,0.316647
2.8195,0.633199,0.316552,0.316552
2.8196,0.63301,0.316457,0.316457
2.8197,0.63282,0.316363,0.316363
2.8198,0.63263,0.316268,0.316268
2.8199,0.632441,0.316173,0.316173
2.82,0.632251,0.316078,0.316078
2.8201,0.632061,0.315983,0.315983
2.8202,0.631871,0.315888,0.315888
2.8203,0.631682,0.315793,0.315793
2.8204,0.631492,0.315698,0.315698
2.8205,0.631302,0.315604,0.315604
2.8206,0.631112,0.315509,0.315509
2.8207,0.630922,0.315414,0.315414
2.8208,0.630733,0.315319,0.315319
2.8209,0.630543,0.315224,0.315224
2.821,0.630353,0.315129,0.315129
2.8211,0.630163,0.315034,0.315034
2.8212,0.629973,0.314939,0.314939
2.8213,0.629784,0.314844,0.314844
2.8214,0.629594,0.314749,0.314749
2.8215,0.629404,0.314655,0.314655
2.8216,0.629214,0.31456,0.31456
2.8217,0.629024,0.314465,0.314465
2.8218,0.628834,0.31437,0.31437
2.8219,0.628645,0.314275,0.314275
2.822,0.628455,0.31418,0.31418
2.8221,0.628265,0.314085,0.314085
2.8222,0.628075,0.31399,0.31399
2.8223,0.627885,0.313895,0.313895
2.8224,0.627695,0.3138,0.3138
2.8225,0.627505,0.313705,0.313705
2.8226,0.627315,0.31361,0.31361
2.8227,0.627125,0.313515,0.313515
2.8228,0.626936,0.31342,0.31342
2.8229,0.626746,0.313325,0.313325
2.823,0.626556,0.31323,0.31323
2.8231,0.626366,0.313135,0.313135
2.8232,0.626176,0.31304,0.31304
2.8233,0.625986,0.312945,0.312945
2.8234,0.625796,0.31285,0.31285
2.8235,0.625606,0.312755,0.312755
2.8236,0.625416,0.31266,0.31266
2.8237,0.625226,0.312565,0.312565
2.8238,0.625036,0.312471,0.312471
2.8239,0.624846,0.312376,0.312376
2.824,0.624656,0.312281,0.312281
2.8241,0.624466,0.312186,0.312186
2.8242,0.624276,0.312091,0.312091
2.8243,0.624086,0.311996,0.311996
2.8244,0.623896,0.3119,0.3119
2.8245,0.623706,0.311805,0.311805
2.8246,0.623516,0.31171,0.31171
2.8247,0.623326,0.311615,0.311615
2.8248,0.623136,0.31152,0.31152
2.8249,0.622946,0.311425,0.311425
2.825,0.622756,0.31133,0.31133
2.8251,0.622566,0.311235,0.311235
2.8252,0.622376,0.31114,0.31114
2.8253,0.622186,0.311045,0.311045
2.8254,0.621995,0.31095,0.31095
2.8255,0.621805,0.310855,0.310855
2.8256,0.621615,0.31076,0.31076
2.8257,0.621425,0.310665,0.310665
2.8258,0.621235,0.31057,0.31057
2.8259,0.621045,0.310475,0.310475
2.826,0.620855,0.31038,0.31038
2.8261,0.620665,0.310285,0.310285
2.8262,0.620475,0.31019,0.31019
2.8263,0.620284,0.310095,0.310095
2.8264,0.620094,0.31,0.31
2.8265,0.619904,0.309905,0.309905
2.8266,0.619714,0.309809,0.309809
2.8267,0.619524,0.309714,0.309714
2.8268,0.619334,0.309619,0.309619
2.8269,0.619144,0.309524,0.309524
2.827,0.618953,0.309429,0.309429
2.8271,0.618763,0.309334,0.309334
2.8272,0.618573,0.309239,0.309239
2.8273,0.618383,0.309144,0.309144
2.8274,0.618193,0.309049,0.309049
2.8275,0.618002,0.308954,0.308954
2.8276,0.617812,0.308859,0.308859
2.8277,0.617622,0.308763,0.308763
2.8278,0.617432,0.308668,0.308668
2.8279,0.617241,0.308573,0.308573
2.828,0.617051,0.308478,0.308478
2.8281,0.616861,0.308383,0.308383
2.8282,0.616671,0.308288,0.308288
2.8283,0.61648,0.308193,0.308193
2.8284,0.61629,0.308098,0.308098
2.8285,0.6161,0.308002,0.308002
2.8286,0.61591,0.307907,0.307907
2.8287,0.615719,0.307812,0.307812
2.8288,0.615529,0.307717,0.307717
2.8289,0.615339,0.307622,0.307622
2.829,0.615149,0.307527,0.307527
2.8291,0.614958,0.307432,0.307432
2.8292,0.614768,0.307336,0.307336
2.8293,0.614578,0.307241,0.307241
2.8294,0.614387,0.307146,0.307146
2.8295,0.614197,0.307051,0.307051
2.8296,0.614007,0.306956,0.306956
2.8297,0.613816,0.306861,0.306861
2.8298,0.613626,0.306765,0.306765
2.8299,0.613436,0.30667,0.30667
2.83,0.613245,0.306575,0.306575
2.8301,0.613055,0.30648,0.30648
2.8302,0.612864,0.306385,0.306385
2.8303,0.612674,0.306289,0.306289
2.8304,0.612484,0.306194,0.306194
2.8305,0.612293,0.306099,0.306099
2.8306,0.612103,0.306004,0.306004
2.8307,0.611912,0.305909,0.305909
2.8308,0.611722,0.305813,0.305813
2.8309,0.611532,0.305718,0.305718
2.831,0.611341,0.305623,0.305623
2.8311,0.611151,0.305528,0.305528
2.8312,0.61096,0.305433,0.305433
2.8313,0.61077,0.305337,0.305337
2.8314,0.610579,0.305242,0.305242
2.8315,0.610389,0.305147,0.305147
2.8316,0.610199,0.305052,0.305052
2.8317,0.610008,0.304956,0.304956
2.8318,0.609818,0.304861,0.304861
2.8319,0.609627,0.304766,0.304766
2.832,0.609437,0.304671,0.304671
2.8321,0.609246,0.304575,0.304575
2.8322,0.609056,0.30448,0.30448
2.8323,0.608865,0.304385,0.304385
2.8324,0.608675,0.30429,0.30429
2.8325,0.608484,0.304194,0.304194
2.8326,0.608294,0.304099,0.304099
2.8327,0.608103,0.304004,0.304004
2.8328,0.607913,0.303909,0.303909
2.8329,0.607722,0.303813,0.303813
2.833,0.607531,0.303718,0.303718
2.8331,0.607341,0.303623,0.303623
2.8332,0.60715,0.303528,0.303528
2.8333,0.60696,0.303432,0.303432
2.8334,0.606769,0.303337,0.303337
2.8335,0.606579,0.303242,0.303242
2.8336,0.606388,0.303146,0.303146
2.8337,0.606197,0.303051,0.303051
2.8338,0.606007,0.302956,0.302956
2.8339,0.605816,0.30286,0.30286
2.834,0.605626,0.302765,0.302765
2.8341,0.605435,0.30267,0.30267
2.8342,0.605244,0.302575,0.302575
2.8343,0.605054,0.302479,0.302479
2.8344,0.604863,0.302384,0.302384
2.8345,0.604672,0.302289,0.302289
2.8346,0.604482,0.302193,0.302193
2.8347,0.604291,0.302098,0.302098
2.8348,0.604101,0.302003,0.302003
2.8349,0.60391,0.301907,0.301907
2.835,0.603719,0.301812,0.301812
2.8351,0.603529,0.301717,0.301717
2.8352,0.603338,0.301621,0.301621
2.8353,0.603147,0.301526,0.301526
2.8354,0.602956,0.301431,0.301431
2.8355,0.602766,0.301335,0.301335
2.8356,0.602575,0.30124,0.30124
2.8357,0.602384,0.301145,0.301145
2.8358,0.602194,0.301049,0.301049
2.8359,0.602003,0.300954,0.300954
2.836,0.601812,0.300858,0.300858
2.8361,0.601621,0.300763,0.300763
2.8362,0.601431,0.300668,0.300668
2.8363,0.60124,0.300572,0.300572
2.8364,0.601049,0.300477,0.300477
2.8365,0.600858,0.300382,0.300382
2.8366,0.600668,0.300286,0.300286
2.8367,0.600477,0.300191,0.300191
2.8368,0.600286,0.300095,0.300095
2.8369,0.600095,0.3,0.3
2.837,0.599905,0.299905,0.299905
2.8371,0.599714,0.299809,0.299809
2.8372,0.599523,0.299714,0.299714
2.8373,0.599332,0.299618,0.299618
2.8374,0.599141,0.299523,0.299523
2.8375,0.598951,0.299428,0.299428
2.8376,0.59876,0.299332,0.299332
2.8377,0.598569,0.299237,0.299237
2.8378,0.598378,0.299141,0.299141
2.8379,0.598187,0.299046,0.299046
2.838,0.597996,0.29895,0.29895
2.8381,0.597806,0.298855,0.298855
2.8382,0.597615,0.29876,0.29876
2.8383,0.597424,0.298664,0.298664
2.8384,0.597233,0.298569,0.298569
2.8385,0.597042,0.298473,0.298473
2.8386,0.596851,0.298378,0.298378
2.8387,0.59666,0.298282,0.298282
2.8388,0.596469,0.298187,0.298187
2.8389,0.596278,0.298092,0.298092
2.839,0.596088,0.297996,0.297996
2.8391,0.595897,0.297901,0.297901
2.8392,0.595706,0.297805,0.297805
2.8393,0.595515,0.29771,0.29771
2.8394,0.595324,0.297614,0.297614
2.8395,0.595133,0.297519,0.297519
2.8396,0.594942,0.297423,0.297423
2.8397,0.594751,0.297328,0.297328
2.8398,0.59456,0.297232,0.297232
2.8399,0.594369,0.297137,0.297137
2.84,0.594178,0.297041,0.297041
2.8401,0.593987,0.296946,0.296946
2.8402,0.593796,0.29685,0.29685
2.8403,0.593605,0.296755,0.296755
2.8404,0.593414,0.296659,0.296659
2.8405,0.593223,0.296564,0.296564
2.8406,0.593032,0.296468,0.296468
2.8407,0.592841,0.296373,0.296373
2.8408,0.59265,0.296277,0.296277
2.8409,0.592459,0.296182,0.296182
2.841,0.592268,0.296086,0.296086
2.8411,0.592077,0.295991,0.295991
2.8412,0.591886,0.295895,0.295895
2.8413,0.591695,0.2958,0.2958
2.8414,0.591504,0.295704,0.295704
2.8415,0.591313,0.295609,0.295609
2.8416,0.591122,0.295513,0.295513
2.8417,0.590931,0.295418,0.295418
2.8418,0.59074,0.295322,0.295322
2.8419,0.590549,0.295227,0.295227
2.842,0.590358,0.295131,0.295131
2.8421,0.590167,0.295035,0.295035
2.8422,0.589975,0.29494,0.29494
2.8423,0.589784,0.294844,0.294844
2.8424,0.589593,0.294749,0.294749
2.8425,0.589402,0.294653,0.294653
2.8426,0.589211,0.294558,0.294558
2.8427,0.58902,0.294462,0.294462
2.8428,0.588829,0.294367,0.294367
2.8429,0.588638,0.294271,0.294271
2.843,0.588446,0.294175,0.294175
2.8431,0.588255,0.29408,0.29408
2.8432,0.588064,0.293984,0.293984
2.8433,0.587873,0.293889,0.293889
2.8434,0.587682,0.293793,0.293793
2.8435,0.587491,0.293698,0.293698
2.8436,0.587299,0.293602,0.293602
2.8437,0.587108,0.293506,0.293506
2.8438,0.586917,0.293411,0.293411
2.8439,0.586726,0.293315,0.293315
2.844,0.586535,0.29322,0.29322
2.8441,0.586343,0.293124,0.293124
2.8442,0.586152,0.293028,0.293028
2.8443,0.585961,0.292933,0.292933
2.8444,0.58577,0.292837,0.292837
2.8445,0.585579,0.292741,0.292741
2.8446,0.585387,0.292646,0.292646
2.8447,0.585196,0.29255,0.29255
2.8448,0.585005,0.292455,0.292455
2.8449,0.584814,0.292359,0.292359
2.845,0.584622,0.292263,0.292263
2.8451,0.584431,0.292168,0.292168
2.8452,0.58424,0.292072,0.292072
2.8453,0.584048,0.291976,0.291976
2.8454,0.583857,0.291881,0.291881
2.8455,0.583666,0.291785,0.291785
2.8456,0.583475,0.291689,0.291689
2.8457,0.583283,0.291594,0.291594
2.8458,0.583092,0.291498,0.291498
2.8459,0.582901,0.291403,0.291403
2.846,0.582709,0.291307,0.291307
2.8461,0.582518,0.291211,0.291211
2.8462,0.582327,0.291116,0.291116
2.8463,0.582135,0.29102,0.29102
2.8464,0.581944,0.290924,0.290924
2.8465,0.581753,0.290829,0.290829
2.8466,0.581561,0.290733,0.290733
2.8467,0.58137,0.290637,0.290637
2.8468,0.581179,0.290541,0.290541
2.8469,0.580987,0.290446,0.290446
2.847,0.580796,0.29035,0.29035
2.8471,0.580604,0.290254,0.290254
2.8472,0.580413,0.290159,0.290159
2.8473,0.580222,0.290063,0.290063
2.8474,0.58003,0.289967,0.289967
2.8475,0.579839,0.289872,0.289872
2.8476,0.579647,0.289776,0.289776
2.8477,0.579456,0.28968,0.28968
2.8478,0.579265,0.289584,0.289584
2.8479,0.579073,0.289489,0.289489
2.848,0.578882,0.289393,0.289393
2.8481,0.57869,0.289297,0.289297
2.8482,0.578499,0.289202,0.289202
2.8483,0.578307,0.289106,0.289106
2.8484,0.578116,0.28901,0.28901
2.8485,0.577924,0.288914,0.288914
2.8486,0.577733,0.288819,0.288819
2.8487,0.577542,0.288723,0.288723
2.8488,0.57735,0.288627,0.288627
2.8489,0.577159,0.288531,0.288531
2.849,0.576967,0.288436,0.288436
2.8491,0.576776,0.28834,0.28834
2.8492,0.576584,0.288244,0.288244
2.8493,0.576393,0.288148,0.288148
2.8494,0.576201,0.288053,0.288053
2.8495,0.57601,0.287957,0.287957
2.8496,0.575818,0.287861,0.287861
2.8497,0.575626,0.287765,0.287765
2.8498,0.575435,0.28767,0.28767
2.8499,0.575243,0.287574,0.287574
2.85,0.575052,0.287478,0.287478
2.8501,0.57486,0.287382,0.287382
2.8502,0.574669,0.287286,0.287286
2.8503,0.574477,0.287191,0.287191
2.8504,0.574286,0.287095,0.287095
2.8505,0.574094,0.286999,0.286999
2.8506,0.573902,0.286903,0.286903
2.8507,0.573711,0.286807,0.286807
2.8508,0.573519,0.286712,0.286712
2.8509,0.573328,0.286616,0.286616
2.851,0.573136,0.28652,0.28652
2.8511,0.572944,0.286424,0.286424
2.8512,0.572753,0.286328,0.286328
2.8513,0.572561,0.286233,0.286233
2.8514,0.572369,0.286137,0.286137
2.8515,0.572178,0.286041,0.286041
2.8516,0.571986,0.285945,0.285945
2.8517,0.571795,0.285849,0.285849
2.8518,0.571603,0.285754,0.285754
2.8519,0.571411,0.285658,0.285658
2.852,0.57122,0.285562,0.285562
2.8521,0.571028,0.285466,0.285466
2.8522,0.570836,0.28537,0.28537
2.8523,0.570645,0.285274,0.285274
2.8524,0.570453,0.285178,0.285178
2.8525,0.570261,0.285083,0.285083
2.8526,0.570069,0.284987,0.284987
2.8527,0.569878,0.284891,0.284891
2.8528,0.569686,0.284795,0.284795
2.8529,0.569494,0.284699,0.284699
2.853,0.569303,0.284603,0.284603
2.8531,0.569111,0.284507,0.284507
2.8532,0.568919,0.284412,0.284412
2.8533,0.568727,0.284316,0.284316
2.8534,0.568536,0.28422,0.28422
2.8535,0.568344,0.284124,0.284124
2.8536,0.568152,0.284028,0.284028
2.8537,0.56796,0.283932,0.283932
2.8538,0.567769,0.283836,0.283836
2.8539,0.567577,0.28374,0.28374
2.854,0.567385,0.283645,0.283645
2.8541,0.567193,0.283549,0.283549
2.8542,0.567001,0.283453,0.283453
2.8543,0.56681,0.283357,0.283357
2.8544,0.566618,0.283261,0.283261
2.8545,0.566426,0.283165,0.283165
2.8546,0.566234,0.283069,0.283069
2.8547,0.566042,0.282973,0.282973
2.8548,0.565851,0.282877,0.282877
2.8549,0.565659,0.282781,0.282781
2.855,0.565467,0.282686,0.282686
2.8551,0.565275,0.28259,0.28259
2.8552,0.565083,0.282494,0.282494
2.8553,0.564891,0.282398,0.282398
2.8554,0.5647,0.282302,0.282302
2.8555,0.564508,0.282206,0.282206
2.8556,0.564316,0.28211,0.28211
2.8557,0.564124,0.282014,0.282014
2.8558,0.563932,0.281918,0.281918
2.8559,0.56374,0.281822,0.281822
2.856,0.563548,0.281726,0.281726
2.8561,0.563356,0.28163,0.28163
2.8562,0.563164,0.281534,0.281534
2.8563,0.562973,0.281438,0.281438
2.8564,0.562781,0.281342,0.281342
2.8565,0.562589,0.281246,0.281246
2.8566,0.562397,0.28115,0.28115
2.8567,0.562205,0.281054,0.281054
2.8568,0.562013,0.280958,0.280958
2.8569,0.561821,0.280862,0.280862
2.857,0.561629,0.280767,0.280767
2.8571,0.561437,0.280671,0.280671
2.8572,0.561245,0.280575,0.280575
2.8573,0.561053,0.280479,0.280479
2.8574,0.560861,0.280383,0.280383
2.8575,0.560669,0.280287,0.280287
2.8576,0.560477,0.280191,0.280191
2.8577,0.560285,0.280095,0.280095
2.8578,0.560093,0.279999,0.279999
2.8579,0.559901,0.279903,0.279903
2.858,0.559709,0.279807,0.279807
2.8581,0.559517,0.279711,0.279711
2.8582,0.559325,0.279615,0.279615
2.8583,0.559133,0.279519,0.279519
2.8584,0.558941,0.279423,0.279423
2.8585,0.558749,0.279327,0.279327
2.8586,0.558557,0.279231,0.279231
2.8587,0.558365,0.279134,0.279134
2.8588,0.558173,0.279038,0.279038
2.8589,0.557981,0.278942,0.278942
2.859,0.557789,0.278846,0.278846
2.8591,0.557597,0.27875,0.27875
2.8592,0.557405,0.278654,0.278654
2.8593,0.557213,0.278558,0.278558
2.8594,0.557021,0.278462,0.278462
2.8595,0.556828,0.278366,0.278366
2.8596,0.556636,0.27827,0.27827
2.8597,0.556444,0.278174,0.278174
2.8598,0.556252,0.278078,0.278078
2.8599,0.55606,0.277982,0.277982
2.86,0.555868,0.277886,0.277886
2.8601,0.555676,0.27779,0.27779
2.8602,0.555484,0.277694,0.277694
2.8603,0.555292,0.277598,0.277598
2.8604,0.555099,0.277502,0.277502
2.8605,0.554907,0.277406,0.277406
2.8606,0.554715,0.27731,0.27731
2.8607,0.554523,0.277213,0.277213
2.8608,0.554331,0.277117,0.277117
2.8609,0.554139,0.277021,0.277021
2.861,0.553946,0.276925,0.276925
2.8611,0.553754,0.276829,0.276829
2.8612,0.553562,0.276733,0.276733
2.8613,0.55337,0.276637,0.276637
2.8614,0.553178,0.276541,0.276541
2.8615,0.552985,0.276445,0.276445
2.8616,0.552793,0.276349,0.276349
2.8617,0.552601,0.276252,0.276252
2.8618,0.552409,0.276156,0.276156
2.8619,0.552217,0.27606,0.27606
2.862,0.552024,0.275964,0.275964
2.8621,0.551832,0.275868,0.275868
2.8622,0.55164,0.275772,0.275772
2.8623,0.551448,0.275676,0.275676
2.8624,0.551255,0.27558,0.27558
2.8625,0.551063,0.275484,0.275484
2.8626,0.550871,0.275387,0.275387
2.8627,0.550679,0.275291,0.275291
2.8628,0.550486,0.275195,0.275195
2.8629,0.550294,0.275099,0.275099
2.863,0.550102,0.275003,0.275003
2.8631,0.54991,0.274907,0.274907
2.8632,0.549717,0.274811,0.274811
2.8633,0.549525,0.274714,0.274714
2.8634,0.549333,0.274618,0.274618
2.8635,0.54914,0.274522,0.274522
2.8636,0.548948,0.274426,0.274426
2.8637,0.548756,0.27433,0.27433
2.8638,0.548563,0.274234,0.274234
2.8639,0.548371,0.274137,0.274137
2.864,0.548179,0.274041,0.274041
2.8641,0.547986,0.273945,0.273945
2.8642,0.547794,0.273849,0.273849
2.8643,0.547602,0.273753,0.273753
2.8644,0.547409,0.273657,0.273657
2.8645,0.547217,0.27356,0.27356
2.8646,0.547025,0.273464,0.273464
2.8647,0.546832,0.273368,0.273368
2.8648,0.54664,0.273272,0.273272
2.8649,0.546447,0.273176,0.273176
2.865,0.546255,0.273079,0.273079
2.8651,0.546063,0.272983,0.272983
2.8652,0.54587,0.272887,0.272887
2.8653,0.545678,0.272791,0.272791
2.8654,0.545485,0.272695,0.272695
2.8655,0.545293,0.272598,0.272598
2.8656,0.545101,0.272502,0.272502
2.8657,0.544908,0.272406,0.272406
2.8658,0.544716,0.27231,0.27231
2.8659,0.544523,0.272213,0.272213
2.866,0.544331,0.272117,0.272117
2.8661,0.544138,0.272021,0.272021
2.8662,0.543946,0.271925,0.271925
2.8663,0.543753,0.271829,0.271829
2.8664,0.543561,0.271732,0.271732
2.8665,0.543368,0.271636,0.271636
2.8666,0.543176,0.27154,0.27154
2.8667,0.542983,0.271444,0.271444
2.8668,0.542791,0.271347,0.271347
2.8669,0.542599,0.271251,0.271251
2.867,0.542406,0.271155,0.271155
2.8671,0.542213,0.271059,0.271059
2.8672,0.542021,0.270962,0.270962
2.8673,0.541828,0.270866,0.270866
2.8674,0.541636,0.27077,0.27077
2.8675,0.541443,0.270674,0.270674
2.8676,0.541251,0.270577,0.270577
2.8677,0.541058,0.270481,0.270481
2.8678,0.540866,0.270385,0.270385
2.8679,0.540673,0.270288,0.270288
2.868,0.540481,0.270192,0.270192
2.8681,0.540288,0.270096,0.270096
2.8682,0.540096,0.27,0.27
2.8683,0.539903,0.269903,0.269903
2.8684,0.53971,0.269807,0.269807
2.8685,0.539518,0.269711,0.269711
2.8686,0.539325,0.269614,0.269614
2.8687,0.539133,0.269518,0.269518
2.8688,0.53894,0.269422,0.269422
2.8689,0.538747,0.269326,0.269326
2.869,0.538555,0.269229,0.269229
2.8691,0.538362,0.269133,0.269133
2.8692,0.53817,0.269037,0.269037
2.8693,0.537977,0.26894,0.26894
2.8694,0.537784,0.268844,0.268844
2.8695,0.537592,0.268748,0.268748
2.8696,0.537399,0.268651,0.268651
2.8697,0.537206,0.268555,0.268555
2.8698,0.537014,0.268459,0.268459
2.8699,0.536821,0.268362,0.268362
2.87,0.536628,0.268266,0.268266
2.8701,0.536436,0.26817,0.26817
2.8702,0.536243,0.268073,0.268073
2.8703,0.53605,0.267977,0.267977
2.8704,0.535858,0.267881,0.267881
2.8705,0.535665,0.267784,0.267784
2.8706,0.535472,0.267688,0.267688
2.8707,0.53528,0.267592,0.267592
2.8708,0.535087,0.267495,0.267495
2.8709,0.534894,0.267399,0.267399
2.871,0.534702,0.267303,0.267303
2.8711,0.534509,0.267206,0.267206
2.8712,0.534316,0.26711,0.26711
2.8713,0.534123,0.267013,0.267013
2.8714,0.533931,0.266917,0.266917
2.8715,0.533738,0.266821,0.266821
2.8716,0.533545,0.266724,0.266724
2.8717,0.533352,0.266628,0.266628
2.8718,0.53316,0.266532,0.266532
2.8719,0.532967,0.266435,0.266435
2.872,0.532774,0.266339,0.266339
2.8721,0.532581,0.266242,0.266242
2.8722,0.532388,0.266146,0.266146
2.8723,0.532196,0.26605,0.26605
2.8724,0.532003,0.265953,0.265953
2.8725,0.53181,0.265857,0.265857
2.8726,0.531617,0.26576,0.26576
2.8727,0.531424,0.265664,0.265664
2.8728,0.531232,0.265568,0.265568
2.8729,0.531039,0.265471,0.265471
2.873,0.530846,0.265375,0.265375
2.8731,0.530653,0.265278,0.265278
2.8732,0.53046,0.265182,0.265182
2.8733,0.530268,0.265086,0.265086
2.8734,0.530075,0.264989,0.264989
2.8735,0.529882,0.264893,0.264893
2.8736,0.529689,0.264796,0.264796
2.8737,0.529496,0.2647,0.2647
2.8738,0.529303,0.264603,0.264603
2.8739,0.52911,0.264507,0.264507
2.874,0.528918,0.264411,0.264411
2.8741,0.528725,0.264314,0.264314
2.8742,0.528532,0.264218,0.264218
2.8743,0.528339,0.264121,0.264121
2.8744,0.528146,0.264025,0.264025
2.8745,0.527953,0.263928,0.263928
2.8746,0.52776,0.263832,0.263832
2.8747,0.527567,0.263735,0.263735
2.8748,0.527374,0.263639,0.263639
2.8749,0.527181,0.263542,0.263542
