"time","wallTime","wc2.P.R[cG][cG](1) [m]","wc2.P.R[cG][cG](2) [m]","wc2.P.R[cG][cG](3) [m]","wc2.P.phi[cG](1) [rad]","wc2.P.phi[cG](2) [rad]","wc2.P.phi[cG](3) [rad]","wc2.P.A(1,1) [-]","wc2.P.A(1,2) [-]","wc2.P.A(1,3) [-]","wc2.P.A(2,1) [-]","wc2.P.A(2,2) [-]","wc2.P.A(2,3) [-]","wc2.P.A(3,1) [-]","wc2.P.A(3,2) [-]","wc2.P.A(3,3) [-]","wc2.P.vR[cG][cG,cG](1) [m/s]","wc2.P.vR[cG][cG,cG](2) [m/s]","wc2.P.vR[cG][cG,cG](3) [m/s]","wc2.P.Omega[cG][cG](1) [rad/s]","wc2.P.Omega[cG][cG](2) [rad/s]","wc2.P.Omega[cG][cG](3) [rad/s]","wc2.P.F_tie[cG](1) [N]","wc2.P.F_tie[cG](2) [N]","wc2.P.F_tie[cG](3) [N]","wc2.P.M_tie[cG][cG](1) [Nm]","wc2.P.M_tie[cG][cG](2) [Nm]","wc2.P.M_tie[cG][cG](3) [Nm]","wc1.P.R[cG][cG](1) [m]","wc1.P.R[cG][cG](2) [m]","wc1.P.R[cG][cG](3) [m]","wc1.P.phi[cG](1) [rad]","wc1.P.phi[cG](2) [rad]","wc1.P.phi[cG](3) [rad]","wc1.P.A(1,1) [-]","wc1.P.A(1,2) [-]","wc1.P.A(1,3) [-]","wc1.P.A(2,1) [-]","wc1.P.A(2,2) [-]","wc1.P.A(2,3) [-]","wc1.P.A(3,1) [-]","wc1.P.A(3,2) [-]","wc1.P.A(3,3) [-]","wc1.P.vR[cG][cG,cG](1) [m/s]","wc1.P.vR[cG][cG,cG](2) [m/s]","wc1.P.vR[cG][cG,cG](3) [m/s]","wc1.P.Omega[cG][cG](1) [rad/s]","wc1.P.Omega[cG][cG](2) [rad/s]","wc1.P.Omega[cG][cG](3) [rad/s]","wc1.P.F_tie[cG](1) [N]","wc1.P.F_tie[cG](2) [N]","wc1.P.F_tie[cG](3) [N]","wc1.P.M_tie[cG][cG](1) [Nm]","wc1.P.M_tie[cG][cG](2) [Nm]","wc1.P.M_tie[cG][cG](3) [Nm]"
0.05748,3.22188,0.499958,0,0.00644854,0,-0.0129025,0,0.999917,0,0.0129021,0,1,0,-0.0129021,0,0.999917,-0.00289932,0,0.224791,0,-0.44962,0,14.5228,0,7.50271,0,3.34102,0,0.499958,0,0.00644869,0,1.5579,0,0.0128974,0,-0.999917,0,1,0,0.999917,0,0.0128974,-0.00289946,-0,0.224791,0,-0.44962,0,-14.3031,0,-13.2178,0,-3.2267,0
0.05758,3.2242,0.499958,0,0.00647103,0,-0.0129475,0,0.999916,0,0.0129471,0,1,0,-0.0129471,0,0.999916,-0.00291452,0,0.225185,0,-0.450408,0,14.522,0,7.50267,0,3.34095,0,0.499958,0,0.00647118,0,1.55785,0,0.0129424,0,-0.999916,0,1,0,0.999916,0,0.0129424,-0.00291468,-0,0.225186,0,-0.450409,0,-14.3016,0,-13.2181,0,-3.22663,0
0.05768,3.22651,0.499958,0,0.00649357,0,-0.0129926,0,0.999916,0,0.0129922,0,1,0,-0.0129922,0,0.999916,-0.00292977,0,0.22558,0,-0.451196,0,14.5212,0,7.50258,0,3.34083,0,0.499958,0,0.00649372,0,1.55781,0,0.0129874,0,-0.999916,0,1,0,0.999916,0,0.0129874,-0.00292995,-0,0.22558,0,-0.451197,0,-14.3,0,-13.2183,0,-3.22651,0
0.05778,3.22886,0.499957,0,0.00651615,0,-0.0130377,0,0.999915,0,0.0130374,0,1,0,-0.0130374,0,0.999915,-0.00294508,0,0.225974,0,-0.451984,0,14.5202,0,7.50245,0,3.34066,0,0.499958,0,0.0065163,0,1.55776,0,0.0130326,0,-0.999915,0,1,0,0.999915,0,0.0130326,-0.00294528,-0,0.225974,0,-0.451986,0,-14.2983,0,-13.2185,0,-3.22634,0
0.05788,3.23123,0.499957,0,0.00653876,0,-0.013083,0,0.999914,0,0.0130826,0,1,0,-0.0130826,0,0.999914,-0.00296044,0,0.226368,0,-0.452772,0,14.519,0,7.50225,0,3.34045,0,0.499957,0,0.00653891,0,1.55772,0,0.0130778,0,-0.999914,0,1,0,0.999914,0,0.0130778,-0.00296066,-0,0.226368,0,-0.452775,0,-14.2963,0,-13.2186,0,-3.22613,0
0.05798,3.23353,0.499957,0,0.00656142,0,-0.0131283,0,0.999914,0,0.0131279,0,1,0,-0.0131279,0,0.999914,-0.00297585,0,0.226762,0,-0.45356,0,14.5177,0,7.50201,0,3.34019,0,0.499957,0,0.00656157,0,1.55767,0,0.0131231,0,-0.999914,0,1,0,0.999914,0,0.0131231,-0.00297609,-0,0.226762,0,-0.453564,0,-14.2942,0,-13.2186,0,-3.22586,0
0.05808,3.23607,0.499956,0,0.00658411,0,-0.0131737,0,0.999913,0,0.0131733,0,1,0,-0.0131733,0,0.999913,-0.00299132,0,0.227157,0,-0.454348,0,14.5163,0,7.50172,0,3.33988,0,0.499957,0,0.00658426,0,1.55763,0,0.0131685,0,-0.999913,0,1,0,0.999913,0,0.0131685,-0.00299158,-0,0.227157,0,-0.454353,0,-14.292,0,-13.2185,0,-3.22555,0
0.05818,3.23847,0.499956,0,0.00660685,0,-0.0132191,0,0.999913,0,0.0132188,0,1,0,-0.0132188,0,0.999913,-0.00300684,0,0.227551,0,-0.455137,0,14.5147,0,7.50139,0,3.33954,0,0.499956,0,0.006607,0,1.55758,0,0.013214,0,-0.999913,0,1,0,0.999913,0,0.013214,-0.00300712,-0,0.227551,0,-0.455142,0,-14.2897,0,-13.2183,0,-3.2252,0
0.05828,3.24089,0.499956,0,0.00662962,0,-0.0132647,0,0.999912,0,0.0132643,0,1,0,-0.0132643,0,0.999912,-0.00302242,0,0.227945,0,-0.455925,0,14.5131,0,7.50103,0,3.33916,0,0.499956,0,0.00662977,0,1.55754,0,0.0132595,0,-0.999912,0,1,0,0.999912,0,0.0132595,-0.00302272,-0,0.227945,0,-0.45593,0,-14.2872,0,-13.2181,0,-3.22481,0
0.05838,3.24334,0.499956,0,0.00665244,0,-0.0133103,0,0.999911,0,0.0133099,0,1,0,-0.0133099,0,0.999911,-0.00303806,0,0.22834,0,-0.456714,0,14.5113,0,7.50063,0,3.33876,0,0.499956,0,0.00665259,0,1.55749,0,0.0133052,0,-0.999911,0,1,0,0.999911,0,0.0133052,-0.00303836,-0,0.228339,0,-0.456719,0,-14.2846,0,-13.2178,0,-3.2244,0
0.05848,3.24567,0.499955,0,0.00667529,0,-0.013356,0,0.999911,0,0.0133556,0,1,0,-0.0133556,0,0.999911,-0.00305375,0,0.228734,0,-0.457502,0,14.5095,0,7.50022,0,3.33834,0,0.499955,0,0.00667544,0,1.55745,0,0.0133509,0,-0.999911,0,1,0,0.999911,0,0.0133509,-0.00305407,-0,0.228734,0,-0.457508,0,-14.282,0,-13.2175,0,-3.22396,0
0.05858,3.24813,0.499955,0,0.00669818,0,-0.0134018,0,0.99991,0,0.0134014,0,1,0,-0.0134014,0,0.99991,-0.0030695,0,0.229128,0,-0.458291,0,14.5077,0,7.49981,0,3.33791,0,0.499955,0,0.00669833,0,1.5574,0,0.0133967,0,-0.99991,0,1,0,0.99991,0,0.0133967,-0.00306983,-0,0.229128,0,-0.458297,0,-14.2794,0,-13.2172,0,-3.22352,0
0.05868,3.25053,0.499955,0,0.00672111,0,-0.0134477,0,0.99991,0,0.0134473,0,1,0,-0.0134473,0,0.99991,-0.00308532,0,0.229522,0,-0.45908,0,14.5058,0,7.49939,0,3.33748,0,0.499955,0,0.00672126,0,1.55735,0,0.0134425,0,-0.99991,0,1,0,0.99991,0,0.0134425,-0.00308564,-0,0.229522,0,-0.459086,0,-14.2767,0,-13.2169,0,-3.22308,0
0.05878,3.25299,0.499954,0,0.00674408,0,-0.0134936,0,0.999909,0,0.0134932,0,1,0,-0.0134932,0,0.999909,-0.00310119,0,0.229917,0,-0.459869,0,14.504,0,7.49899,0,3.33706,0,0.499955,0,0.00674423,0,1.55731,0,0.0134885,0,-0.999909,0,1,0,0.999909,0,0.0134885,-0.00310151,-0,0.229917,0,-0.459875,0,-14.2741,0,-13.2166,0,-3.22265,0
0.05888,3.25556,0.499954,0,0.00676709,0,-0.0135397,0,0.999908,0,0.0135392,0,1,0,-0.0135392,0,0.999908,-0.00311711,0,0.230311,0,-0.460658,0,14.5023,0,7.49861,0,3.33666,0,0.499954,0,0.00676724,0,1.55726,0,0.0135345,0,-0.999908,0,1,0,0.999908,0,0.0135345,-0.00311743,-0,0.230311,0,-0.460664,0,-14.2715,0,-13.2163,0,-3.22224,0
0.05898,3.25819,0.499954,0,0.00679014,0,-0.0135858,0,0.999908,0,0.0135853,0,1,0,-0.0135853,0,0.999908,-0.0031331,0,0.230705,0,-0.461448,0,14.5006,0,7.49826,0,3.33628,0,0.499954,0,0.00679029,0,1.55722,0,0.0135806,0,-0.999908,0,1,0,0.999908,0,0.0135806,-0.0031334,-0,0.230705,0,-0.461453,0,-14.2691,0,-13.2161,0,-3.22185,0
0.05908,3.26056,0.499953,0,0.00681323,0,-0.0136319,0,0.999907,0,0.0136315,0,1,0,-0.0136315,0,0.999907,-0.00314914,0,0.2311,0,-0.462237,0,14.499,0,7.49794,0,3.33593,0,0.499954,0,0.00681338,0,1.55717,0,0.0136268,0,-0.999907,0,1,0,0.999907,0,0.0136268,-0.00314943,-0,0.2311,0,-0.462242,0,-14.2667,0,-13.2159,0,-3.22149,0
0.05918,3.26291,0.499953,0,0.00683636,0,-0.0136782,0,0.999906,0,0.0136778,0,1,0,-0.0136778,0,0.999906,-0.00316524,0,0.231494,0,-0.463027,0,14.4976,0,7.49766,0,3.33562,0,0.499953,0,0.00683651,0,1.55712,0,0.013673,0,-0.999907,0,1,0,0.999907,0,0.013673,-0.00316552,-0,0.231494,0,-0.463031,0,-14.2644,0,-13.2158,0,-3.22117,0
0.05928,3.26523,0.499953,0,0.00685953,0,-0.0137245,0,0.999906,0,0.0137241,0,1,0,-0.0137241,0,0.999906,-0.0031814,0,0.231888,0,-0.463816,0,14.4962,0,7.49743,0,3.33534,0,0.499953,0,0.00685968,0,1.55708,0,0.0137194,0,-0.999906,0,1,0,0.999906,0,0.0137194,-0.00318166,-0,0.231888,0,-0.463821,0,-14.2622,0,-13.2157,0,-3.22088,0
0.05938,3.26756,0.499952,0,0.00688274,0,-0.013771,0,0.999905,0,0.0137705,0,1,0,-0.0137705,0,0.999905,-0.00319761,0,0.232283,0,-0.464606,0,14.495,0,7.49723,0,3.33511,0,0.499953,0,0.00688289,0,1.55703,0,0.0137658,0,-0.999905,0,1,0,0.999905,0,0.0137658,-0.00319786,-0,0.232283,0,-0.46461,0,-14.2602,0,-13.2158,0,-3.22064,0
0.05948,3.26988,0.499952,0,0.00690598,0,-0.0138175,0,0.999905,0,0.013817,0,1,0,-0.013817,0,0.999905,-0.00321388,0,0.232677,0,-0.465396,0,14.4938,0,7.49708,0,3.33491,0,0.499952,0,0.00690613,0,1.55698,0,0.0138123,0,-0.999905,0,1,0,0.999905,0,0.0138123,-0.00321411,-0,0.232677,0,-0.465399,0,-14.2582,0,-13.2158,0,-3.22043,0
0.05958,3.27222,0.499952,0,0.00692927,0,-0.013864,0,0.999904,0,0.0138636,0,1,0,-0.0138636,0,0.999904,-0.0032302,0,0.233072,0,-0.466186,0,14.4928,0,7.49696,0,3.33474,0,0.499952,0,0.00692942,0,1.55694,0,0.0138588,0,-0.999904,0,1,0,0.999904,0,0.0138588,-0.00323041,-0,0.233072,0,-0.466188,0,-14.2564,0,-13.216,0,-3.22027,0
0.05968,3.27456,0.499951,0,0.0069526,0,-0.0139107,0,0.999903,0,0.0139102,0,1,0,-0.0139102,0,0.999903,-0.00324658,0,0.233466,0,-0.466975,0,14.4919,0,7.49687,0,3.33461,0,0.499952,0,0.00695275,0,1.55689,0,0.0139055,0,-0.999903,0,1,0,0.999903,0,0.0139055,-0.00324677,-0,0.233466,0,-0.466977,0,-14.2547,0,-13.2162,0,-3.22013,0
0.05978,3.2769,0.499951,0,0.00697596,0,-0.0139574,0,0.999903,0,0.013957,0,1,0,-0.013957,0,0.999903,-0.00326301,0,0.233861,0,-0.467765,0,14.491,0,7.49681,0,3.3345,0,0.499951,0,0.00697611,0,1.55684,0,0.0139522,0,-0.999903,0,1,0,0.999903,0,0.0139522,-0.00326319,-0,0.233861,0,-0.467767,0,-14.2531,0,-13.2165,0,-3.22002,0
0.05988,3.27923,0.499951,0,0.00699937,0,-0.0140042,0,0.999902,0,0.0140038,0,1,0,-0.0140038,0,0.999902,-0.00327949,0,0.234255,0,-0.468555,0,14.4903,0,7.49677,0,3.33441,0,0.499951,0,0.00699952,0,1.5568,0,0.013999,0,-0.999902,0,1,0,0.999902,0,0.013999,-0.00327967,-0,0.234255,0,-0.468556,0,-14.2515,0,-13.2168,0,-3.21993,0
0.05998,3.28157,0.49995,0,0.00702281,0,-0.0140511,0,0.999901,0,0.0140507,0,1,0,-0.0140507,0,0.999901,-0.00329603,0,0.23465,0,-0.469344,0,14.4895,0,7.49675,0,3.33433,0,0.499951,0,0.00702296,0,1.55675,0,0.0140459,0,-0.999901,0,1,0,0.999901,0,0.0140459,-0.00329619,-0,0.23465,0,-0.469345,0,-14.2499,0,-13.2171,0,-3.21985,0
0.06008,3.28391,0.49995,0,0.00704629,0,-0.0140981,0,0.999901,0,0.0140976,0,1,0,-0.0140976,0,0.999901,-0.00331261,0,0.235044,0,-0.470134,0,14.4888,0,7.49672,0,3.33426,0,0.49995,0,0.00704644,0,1.5567,0,0.0140929,0,-0.999901,0,1,0,0.999901,0,0.0140929,-0.00331278,-0,0.235044,0,-0.470135,0,-14.2484,0,-13.2174,0,-3.21978,0
0.06018,3.28626,0.49995,0,0.00706982,0,-0.0141452,0,0.9999,0,0.0141447,0,1,0,-0.0141447,0,0.9999,-0.00332925,0,0.235439,0,-0.470923,0,14.488,0,7.49669,0,3.33418,0,0.49995,0,0.00706997,0,1.55666,0,0.0141399,0,-0.9999,0,1,0,0.9999,0,0.0141399,-0.00332942,-0,0.235439,0,-0.470924,0,-14.2469,0,-13.2178,0,-3.2197,0
0.06028,3.28858,0.499949,0,0.00709338,0,-0.0141923,0,0.999899,0,0.0141918,0,1,0,-0.0141918,0,0.999899,-0.00334595,0,0.235833,0,-0.471713,0,14.4872,0,7.49665,0,3.3341,0,0.49995,0,0.00709353,0,1.55661,0,0.0141871,0,-0.999899,0,1,0,0.999899,0,0.0141871,-0.00334612,-0,0.235833,0,-0.471714,0,-14.2453,0,-13.2181,0,-3.21962,0
0.06038,3.29093,0.499949,0,0.00711698,0,-0.0142395,0,0.999899,0,0.014239,0,1,0,-0.014239,0,0.999899,-0.00336269,0,0.236228,0,-0.472502,0,14.4864,0,7.49659,0,3.334,0,0.499949,0,0.00711713,0,1.55656,0,0.0142343,0,-0.999899,0,1,0,0.999899,0,0.0142343,-0.00336287,-0,0.236228,0,-0.472504,0,-14.2437,0,-13.2184,0,-3.21952,0
0.06048,3.29328,0.499949,0,0.00714062,0,-0.0142868,0,0.999898,0,0.0142863,0,1,0,-0.0142863,0,0.999898,-0.00337949,0,0.236622,0,-0.473292,0,14.4855,0,7.49651,0,3.33388,0,0.499949,0,0.00714077,0,1.55651,0,0.0142815,0,-0.999898,0,1,0,0.999898,0,0.0142815,-0.00337968,-0,0.236622,0,-0.473293,0,-14.242,0,-13.2186,0,-3.2194,0
0.06058,3.29565,0.499948,0,0.0071643,0,-0.0143342,0,0.999897,0,0.0143337,0,1,0,-0.0143337,0,0.999897,-0.00339635,0,0.237017,0,-0.474081,0,14.4845,0,7.4964,0,3.33373,0,0.499949,0,0.00716445,0,1.55647,0,0.0143289,0,-0.999897,0,1,0,0.999897,0,0.0143289,-0.00339655,-0,0.237017,0,-0.474083,0,-14.2402,0,-13.2188,0,-3.21925,0
0.06068,3.29798,0.499948,0,0.00718802,0,-0.0143816,0,0.999897,0,0.0143811,0,1,0,-0.0143811,0,0.999897,-0.00341326,0,0.237412,0,-0.47487,0,14.4835,0,7.49625,0,3.33356,0,0.499948,0,0.00718818,0,1.55642,0,0.0143764,0,-0.999897,0,1,0,0.999897,0,0.0143764,-0.00341347,-0,0.237412,0,-0.474873,0,-14.2384,0,-13.219,0,-3.21907,0
0.06078,3.3003,0.499948,0,0.00721178,0,-0.0144291,0,0.999896,0,0.0144286,0,1,0,-0.0144286,0,0.999896,-0.00343022,0,0.237807,0,-0.47566,0,14.4823,0,7.49607,0,3.33335,0,0.499948,0,0.00721194,0,1.55637,0,0.0144239,0,-0.999896,0,1,0,0.999896,0,0.0144239,-0.00343045,-0,0.237807,0,-0.475662,0,-14.2364,0,-13.2191,0,-3.21886,0
0.06088,3.30264,0.499947,0,0.00723558,0,-0.0144767,0,0.999895,0,0.0144762,0,1,0,-0.0144762,0,0.999895,-0.00344724,0,0.238201,0,-0.476449,0,14.4811,0,7.49585,0,3.33311,0,0.499948,0,0.00723573,0,1.55632,0,0.0144715,0,-0.999895,0,1,0,0.999895,0,0.0144715,-0.00344748,-0,0.238201,0,-0.476452,0,-14.2343,0,-13.2191,0,-3.21862,0
0.06098,3.30499,0.499947,0,0.00725942,0,-0.0145244,0,0.999895,0,0.0145239,0,1,0,-0.0145239,0,0.999895,-0.00346432,0,0.238596,0,-0.477238,0,14.4797,0,7.4956,0,3.33284,0,0.499947,0,0.00725957,0,1.55628,0,0.0145191,0,-0.999895,0,1,0,0.999895,0,0.0145191,-0.00346457,-0,0.238596,0,-0.477242,0,-14.2321,0,-13.2191,0,-3.21834,0
0.06108,3.30734,0.499947,0,0.0072833,0,-0.0145722,0,0.999894,0,0.0145717,0,1,0,-0.0145717,0,0.999894,-0.00348146,0,0.238991,0,-0.478028,0,14.4783,0,7.49532,0,3.33254,0,0.499947,0,0.00728345,0,1.55623,0,0.0145669,0,-0.999894,0,1,0,0.999894,0,0.0145669,-0.00348172,-0,0.238991,0,-0.478032,0,-14.2299,0,-13.219,0,-3.21804,0
0.06118,3.30965,0.499946,0,0.00730722,0,-0.01462,0,0.999893,0,0.0146195,0,1,0,-0.0146195,0,0.999893,-0.00349865,0,0.239385,0,-0.478817,0,14.4767,0,7.49502,0,3.33222,0,0.499947,0,0.00730737,0,1.55618,0,0.0146147,0,-0.999893,0,1,0,0.999893,0,0.0146147,-0.00349893,-0,0.239385,0,-0.478822,0,-14.2275,0,-13.2189,0,-3.21771,0
0.06128,3.31197,0.499946,0,0.00733118,0,-0.0146679,0,0.999892,0,0.0146674,0,1,0,-0.0146674,0,0.999892,-0.0035159,0,0.23978,0,-0.479607,0,14.4751,0,7.49469,0,3.33187,0,0.499946,0,0.00733133,0,1.55613,0,0.0146627,0,-0.999892,0,1,0,0.999892,0,0.0146627,-0.00351619,-0,0.23978,0,-0.479612,0,-14.2251,0,-13.2188,0,-3.21735,0
0.06138,3.31429,0.499946,0,0.00735517,0,-0.0147159,0,0.999892,0,0.0147154,0,1,0,-0.0147154,0,0.999892,-0.00353321,0,0.240175,0,-0.480397,0,14.4735,0,7.49434,0,3.33151,0,0.499946,0,0.00735532,0,1.55609,0,0.0147106,0,-0.999892,0,1,0,0.999892,0,0.0147106,-0.00353351,-0,0.240175,0,-0.480402,0,-14.2226,0,-13.2186,0,-3.21698,0
0.06148,3.31662,0.499945,0,0.00737921,0,-0.014764,0,0.999891,0,0.0147635,0,1,0,-0.0147635,0,0.999891,-0.00355059,0,0.24057,0,-0.481187,0,14.4718,0,7.49399,0,3.33114,0,0.499946,0,0.00737936,0,1.55604,0,0.0147587,0,-0.999891,0,1,0,0.999891,0,0.0147587,-0.00355089,-0,0.24057,0,-0.481192,0,-14.2201,0,-13.2184,0,-3.2166,0
0.06158,3.31895,0.499945,0,0.00740329,0,-0.0148122,0,0.99989,0,0.0148116,0,1,0,-0.0148116,0,0.99989,-0.00356802,0,0.240965,0,-0.481976,0,14.4701,0,7.49363,0,3.33077,0,0.499945,0,0.00740344,0,1.55599,0,0.0148069,0,-0.99989,0,1,0,0.99989,0,0.0148069,-0.00356832,-0,0.240965,0,-0.481982,0,-14.2175,0,-13.2182,0,-3.21622,0
0.06168,3.32127,0.499945,0,0.0074274,0,-0.0148604,0,0.99989,0,0.0148598,0,1,0,-0.0148598,0,0.99989,-0.00358551,0,0.241359,0,-0.482767,0,14.4685,0,7.49328,0,3.33039,0,0.499945,0,0.00742755,0,1.55594,0,0.0148551,0,-0.99989,0,1,0,0.99989,0,0.0148551,-0.00358581,-0,0.241359,0,-0.482772,0,-14.215,0,-13.218,0,-3.21584,0
0.06178,3.3236,0.499944,0,0.00745156,0,-0.0149087,0,0.999889,0,0.0149082,0,1,0,-0.0149082,0,0.999889,-0.00360306,0,0.241754,0,-0.483557,0,14.4668,0,7.49294,0,3.33003,0,0.499944,0,0.00745171,0,1.55589,0,0.0149034,0,-0.999889,0,1,0,0.999889,0,0.0149034,-0.00360336,-0,0.241754,0,-0.483562,0,-14.2125,0,-13.2178,0,-3.21546,0
0.06188,3.32592,0.499944,0,0.00747575,0,-0.0149571,0,0.999888,0,0.0149565,0,1,0,-0.0149565,0,0.999888,-0.00362067,0,0.242149,0,-0.484347,0,14.4652,0,7.49261,0,3.32968,0,0.499944,0,0.0074759,0,1.55584,0,0.0149518,0,-0.999888,0,1,0,0.999888,0,0.0149518,-0.00362097,-0,0.242149,0,-0.484352,0,-14.21,0,-13.2177,0,-3.2151,0
0.06198,3.32823,0.499944,0,0.00749998,0,-0.0150056,0,0.999887,0,0.015005,0,1,0,-0.015005,0,0.999887,-0.00363834,0,0.242544,0,-0.485137,0,14.4636,0,7.4923,0,3.32934,0,0.499944,0,0.00750013,0,1.5558,0,0.0150003,0,-0.999887,0,1,0,0.999887,0,0.0150003,-0.00363863,-0,0.242544,0,-0.485142,0,-14.2076,0,-13.2175,0,-3.21476,0
0.06208,3.33054,0.499943,0,0.00752426,0,-0.0150541,0,0.999887,0,0.0150536,0,1,0,-0.0150536,0,0.999887,-0.00365607,0,0.242939,0,-0.485928,0,14.4621,0,7.49202,0,3.32903,0,0.499943,0,0.00752441,0,1.55575,0,0.0150488,0,-0.999887,0,1,0,0.999887,0,0.0150488,-0.00365635,-0,0.242939,0,-0.485932,0,-14.2053,0,-13.2174,0,-3.21444,0
0.06218,3.33283,0.499943,0,0.00754857,0,-0.0151028,0,0.999886,0,0.0151022,0,1,0,-0.0151022,0,0.999886,-0.00367386,0,0.243334,0,-0.486718,0,14.4607,0,7.49176,0,3.32874,0,0.499943,0,0.00754872,0,1.5557,0,0.0150974,0,-0.999886,0,1,0,0.999886,0,0.0150974,-0.00367413,-0,0.243334,0,-0.486723,0,-14.203,0,-13.2174,0,-3.21414,0
0.06228,3.33502,0.499942,0,0.00757292,0,-0.0151515,0,0.999885,0,0.0151509,0,1,0,-0.0151509,0,0.999885,-0.00369171,0,0.243729,0,-0.487509,0,14.4594,0,7.49153,0,3.32847,0,0.499943,0,0.00757307,0,1.55565,0,0.0151461,0,-0.999885,0,1,0,0.999885,0,0.0151461,-0.00369197,-0,0.243729,0,-0.487513,0,-14.2008,0,-13.2174,0,-3.21387,0
0.06238,3.33734,0.499942,0,0.00759731,0,-0.0152003,0,0.999884,0,0.0151997,0,1,0,-0.0151997,0,0.999884,-0.00370962,0,0.244123,0,-0.4883,0,14.4581,0,7.49133,0,3.32823,0,0.499942,0,0.00759746,0,1.5556,0,0.0151949,0,-0.999885,0,1,0,0.999885,0,0.0151949,-0.00370987,-0,0.244123,0,-0.488303,0,-14.1987,0,-13.2174,0,-3.21362,0
0.06248,3.33969,0.499942,0,0.00762174,0,-0.0152491,0,0.999884,0,0.0152485,0,1,0,-0.0152485,0,0.999884,-0.00372758,0,0.244518,0,-0.48909,0,14.4569,0,7.49115,0,3.32802,0,0.499942,0,0.00762189,0,1.55555,0,0.0152438,0,-0.999884,0,1,0,0.999884,0,0.0152438,-0.00372782,-0,0.244518,0,-0.489093,0,-14.1966,0,-13.2175,0,-3.2134,0
0.06258,3.38858,0.499941,0,0.00764621,0,-0.0152981,0,0.999883,0,0.0152975,0,1,0,-0.0152975,0,0.999883,-0.0037456,0,0.244913,0,-0.489881,0,14.4557,0,7.49099,0,3.32782,0,0.499942,0,0.00764636,0,1.5555,0,0.0152927,0,-0.999883,0,1,0,0.999883,0,0.0152927,-0.00374583,-0,0.244913,0,-0.489884,0,-14.1947,0,-13.2176,0,-3.2132,0
0.06268,3.39861,0.499941,0,0.00767072,0,-0.0153471,0,0.999882,0,0.0153465,0,1,0,-0.0153465,0,0.999882,-0.00376368,0,0.245308,0,-0.490672,0,14.4547,0,7.49086,0,3.32765,0,0.499941,0,0.00767087,0,1.55545,0,0.0153417,0,-0.999882,0,1,0,0.999882,0,0.0153417,-0.0037639,-0,0.245308,0,-0.490674,0,-14.1927,0,-13.2178,0,-3.21302,0
0.06278,3.40847,0.499941,0,0.00769527,0,-0.0153962,0,0.999881,0,0.0153956,0,1,0,-0.0153956,0,0.999881,-0.00378182,0,0.245703,0,-0.491462,0,14.4536,0,7.49074,0,3.32749,0,0.499941,0,0.00769542,0,1.5554,0,0.0153908,0,-0.999882,0,1,0,0.999882,0,0.0153908,-0.00378203,-0,0.245703,0,-0.491465,0,-14.1909,0,-13.218,0,-3.21286,0
0.06288,3.41417,0.49994,0,0.00771986,0,-0.0154454,0,0.999881,0,0.0154448,0,1,0,-0.0154448,0,0.999881,-0.00380001,0,0.246098,0,-0.492253,0,14.4526,0,7.49064,0,3.32734,0,0.49994,0,0.00772001,0,1.55536,0,0.01544,0,-0.999881,0,1,0,0.999881,0,0.01544,-0.00380022,-0,0.246098,0,-0.492255,0,-14.189,0,-13.2182,0,-3.21271,0
0.06298,3.41884,0.49994,0,0.00774449,0,-0.0154946,0,0.99988,0,0.015494,0,1,0,-0.015494,0,0.99988,-0.00381826,0,0.246493,0,-0.493044,0,14.4517,0,7.49054,0,3.3272,0,0.49994,0,0.00774464,0,1.55531,0,0.0154893,0,-0.99988,0,1,0,0.99988,0,0.0154893,-0.00381846,-0,0.246493,0,-0.493046,0,-14.1872,0,-13.2184,0,-3.21256,0
0.06308,3.42287,0.499939,0,0.00776916,0,-0.015544,0,0.999879,0,0.0155434,0,1,0,-0.0155434,0,0.999879,-0.00383656,0,0.246888,0,-0.493834,0,14.4507,0,7.49044,0,3.32706,0,0.49994,0,0.00776931,0,1.55526,0,0.0155386,0,-0.999879,0,1,0,0.999879,0,0.0155386,-0.00383677,-0,0.246888,0,-0.493836,0,-14.1854,0,-13.2186,0,-3.21242,0
0.06318,3.42624,0.499939,0,0.00779387,0,-0.0155934,0,0.999878,0,0.0155928,0,1,0,-0.0155928,0,0.999878,-0.00385493,0,0.247283,0,-0.494625,0,14.4497,0,7.49033,0,3.32692,0,0.499939,0,0.00779402,0,1.55521,0,0.015588,0,-0.999878,0,1,0,0.999878,0,0.015588,-0.00385513,-0,0.247283,0,-0.494627,0,-14.1836,0,-13.2189,0,-3.21228,0
0.06328,3.42921,0.499939,0,0.00781861,0,-0.0156429,0,0.999878,0,0.0156423,0,1,0,-0.0156423,0,0.999878,-0.00387335,0,0.247678,0,-0.495415,0,14.4487,0,7.49022,0,3.32677,0,0.499939,0,0.00781876,0,1.55516,0,0.0156375,0,-0.999878,0,1,0,0.999878,0,0.0156375,-0.00387355,-0,0.247678,0,-0.495418,0,-14.1818,0,-13.2191,0,-3.21212,0
